"Insulation";"Temperature";"Num_Occupants";"Avg_Age";"Home_Size"
7.0;51.0;6.0;30.0;4.0
3.0;79.0;1.0;45.3;2.0
4.0;74.0;5.0;29.0;6.0
5.0;64.0;1.0;22.6;7.0
5.0;53.0;5.0;63.6;2.0
5.0;69.0;3.0;24.5;3.0
8.0;58.0;9.0;20.8;7.0
6.0;53.0;7.0;71.2;1.0
5.0;74.0;4.0;26.6;2.0
7.0;70.0;6.0;39.8;7.0
3.0;43.0;1.0;41.6;5.0
6.0;75.0;1.0;25.7;1.0
5.0;84.0;1.0;37.9;7.0
10.0;60.0;8.0;72.4;6.0
5.0;71.0;10.0;16.7;6.0
5.0;72.0;1.0;19.1;2.0
6.0;72.0;9.0;66.1;6.0
4.0;62.0;2.0;69.7;7.0
6.0;72.0;8.0;39.3;8.0
4.0;55.0;6.0;62.3;6.0
3.0;81.0;1.0;16.2;1.0
2.0;56.0;1.0;44.4;8.0
10.0;81.0;3.0;70.8;3.0
6.0;66.0;4.0;30.7;7.0
7.0;43.0;4.0;57.1;7.0
8.0;69.0;10.0;24.9;5.0
10.0;84.0;1.0;63.0;6.0
10.0;47.0;1.0;52.8;5.0
3.0;80.0;3.0;32.3;3.0
4.0;89.0;9.0;24.0;4.0
6.0;45.0;8.0;33.8;2.0
4.0;42.0;7.0;35.2;2.0
4.0;86.0;6.0;42.2;2.0
5.0;72.0;3.0;45.1;2.0
6.0;62.0;8.0;23.9;1.0
6.0;58.0;8.0;27.9;8.0
10.0;84.0;8.0;63.4;5.0
4.0;61.0;8.0;63.8;2.0
5.0;62.0;1.0;35.1;8.0
7.0;77.0;9.0;68.0;5.0
3.0;80.0;2.0;53.2;7.0
7.0;69.0;3.0;37.8;8.0
3.0;87.0;9.0;32.6;1.0
5.0;40.0;10.0;51.6;8.0
8.0;61.0;6.0;15.7;3.0
3.0;47.0;1.0;29.3;6.0
7.0;59.0;6.0;25.8;6.0
3.0;74.0;6.0;60.6;2.0
2.0;63.0;6.0;54.9;6.0
6.0;84.0;2.0;54.7;7.0
10.0;39.0;4.0;27.7;3.0
9.0;45.0;8.0;37.9;6.0
3.0;79.0;10.0;65.1;5.0
6.0;63.0;4.0;61.9;4.0
7.0;42.0;5.0;17.3;3.0
2.0;63.0;8.0;49.8;4.0
4.0;57.0;4.0;35.5;6.0
7.0;60.0;10.0;16.1;5.0
8.0;89.0;4.0;64.6;8.0
6.0;79.0;10.0;51.3;6.0
10.0;78.0;2.0;59.8;1.0
7.0;59.0;7.0;43.2;1.0
4.0;47.0;7.0;15.7;6.0
5.0;58.0;8.0;59.6;7.0
3.0;73.0;7.0;57.1;4.0
3.0;60.0;6.0;70.1;3.0
3.0;40.0;8.0;33.6;7.0
7.0;38.0;5.0;71.2;3.0
7.0;53.0;2.0;54.5;5.0
7.0;55.0;1.0;40.9;8.0
6.0;49.0;1.0;46.1;4.0
8.0;69.0;8.0;67.6;3.0
3.0;40.0;4.0;64.3;2.0
4.0;56.0;2.0;61.4;6.0
2.0;73.0;2.0;25.1;4.0
3.0;66.0;1.0;29.5;5.0
7.0;70.0;4.0;25.7;5.0
4.0;39.0;5.0;48.9;4.0
2.0;39.0;2.0;60.1;4.0
10.0;65.0;6.0;26.3;7.0
2.0;61.0;10.0;56.5;1.0
4.0;55.0;8.0;43.5;8.0
5.0;47.0;8.0;25.1;6.0
5.0;57.0;7.0;52.8;4.0
10.0;58.0;4.0;45.6;3.0
8.0;47.0;10.0;15.8;7.0
10.0;83.0;9.0;51.0;3.0
8.0;89.0;4.0;22.0;3.0
9.0;73.0;1.0;64.2;2.0
2.0;58.0;8.0;27.8;5.0
4.0;90.0;8.0;34.1;4.0
6.0;52.0;1.0;17.1;1.0
7.0;55.0;5.0;38.1;5.0
7.0;58.0;8.0;55.0;8.0
2.0;77.0;8.0;37.7;7.0
10.0;46.0;3.0;55.4;2.0
3.0;75.0;2.0;71.1;8.0
7.0;53.0;5.0;66.7;6.0
8.0;48.0;6.0;20.1;6.0
9.0;64.0;9.0;30.9;4.0
4.0;65.0;10.0;61.4;8.0
8.0;44.0;10.0;20.4;6.0
3.0;83.0;2.0;66.1;2.0
6.0;73.0;2.0;29.0;8.0
10.0;70.0;2.0;60.0;4.0
7.0;41.0;2.0;19.5;4.0
3.0;61.0;9.0;15.3;6.0
6.0;74.0;10.0;44.1;7.0
3.0;79.0;9.0;35.7;6.0
4.0;84.0;6.0;59.2;8.0
8.0;63.0;5.0;41.7;5.0
7.0;57.0;1.0;20.4;7.0
9.0;59.0;9.0;51.3;7.0
9.0;81.0;3.0;49.8;7.0
4.0;88.0;8.0;51.2;4.0
5.0;45.0;6.0;47.3;1.0
3.0;82.0;6.0;65.3;8.0
8.0;44.0;1.0;46.0;2.0
2.0;72.0;10.0;68.6;5.0
3.0;40.0;5.0;55.2;4.0
10.0;80.0;10.0;35.6;4.0
3.0;70.0;7.0;16.6;5.0
2.0;38.0;1.0;68.1;3.0
7.0;49.0;6.0;26.4;5.0
8.0;78.0;1.0;36.5;3.0
8.0;38.0;2.0;27.7;1.0
9.0;40.0;9.0;53.4;8.0
9.0;82.0;2.0;56.8;8.0
5.0;65.0;1.0;51.5;5.0
8.0;71.0;7.0;34.9;2.0
3.0;82.0;9.0;29.1;1.0
2.0;65.0;4.0;58.2;6.0
6.0;59.0;3.0;33.8;3.0
2.0;68.0;4.0;19.5;6.0
10.0;65.0;4.0;29.2;8.0
6.0;87.0;1.0;39.5;5.0
6.0;71.0;6.0;23.9;4.0
2.0;89.0;8.0;32.5;8.0
5.0;39.0;6.0;65.8;3.0
7.0;39.0;4.0;54.4;1.0
10.0;49.0;4.0;40.1;1.0
8.0;87.0;6.0;38.7;7.0
5.0;73.0;10.0;64.8;1.0
5.0;69.0;7.0;33.6;4.0
7.0;42.0;1.0;56.2;3.0
6.0;84.0;1.0;45.1;3.0
8.0;43.0;5.0;38.5;3.0
10.0;75.0;6.0;36.1;3.0
6.0;71.0;6.0;20.3;6.0
5.0;74.0;8.0;55.5;5.0
3.0;76.0;6.0;62.4;8.0
10.0;54.0;4.0;31.7;7.0
7.0;41.0;3.0;48.6;1.0
3.0;54.0;9.0;30.1;2.0
4.0;57.0;6.0;39.9;7.0
9.0;50.0;9.0;26.9;1.0
3.0;43.0;5.0;16.3;4.0
9.0;40.0;10.0;52.2;1.0
4.0;66.0;10.0;70.2;4.0
10.0;41.0;9.0;69.9;1.0
9.0;48.0;9.0;56.0;5.0
10.0;86.0;3.0;20.3;4.0
4.0;70.0;4.0;18.0;6.0
3.0;38.0;4.0;64.0;6.0
5.0;50.0;2.0;69.0;4.0
6.0;78.0;1.0;35.7;7.0
8.0;74.0;3.0;51.8;5.0
6.0;70.0;9.0;45.3;5.0
9.0;70.0;9.0;23.2;7.0
2.0;88.0;9.0;39.8;2.0
6.0;60.0;2.0;70.1;4.0
5.0;84.0;2.0;57.2;2.0
4.0;75.0;10.0;38.6;5.0
5.0;41.0;3.0;43.1;7.0
8.0;53.0;2.0;68.3;1.0
10.0;61.0;1.0;41.9;5.0
9.0;50.0;9.0;19.3;5.0
7.0;84.0;8.0;19.9;4.0
10.0;71.0;7.0;30.2;3.0
8.0;77.0;7.0;51.0;7.0
10.0;56.0;2.0;25.7;2.0
5.0;73.0;2.0;60.3;1.0
3.0;88.0;9.0;17.1;5.0
4.0;66.0;8.0;61.5;1.0
2.0;51.0;6.0;50.6;2.0
5.0;38.0;4.0;40.7;8.0
5.0;74.0;8.0;22.7;2.0
2.0;90.0;10.0;63.9;6.0
5.0;38.0;1.0;17.2;8.0
3.0;57.0;6.0;71.1;5.0
4.0;51.0;4.0;23.9;3.0
5.0;73.0;4.0;20.2;6.0
2.0;83.0;5.0;43.2;8.0
7.0;58.0;2.0;59.0;2.0
6.0;67.0;4.0;61.3;1.0
10.0;60.0;10.0;37.7;5.0
7.0;73.0;5.0;17.1;3.0
4.0;77.0;9.0;67.6;1.0
7.0;58.0;3.0;57.2;4.0
10.0;90.0;8.0;44.1;7.0
9.0;47.0;3.0;55.5;2.0
9.0;87.0;5.0;24.3;1.0
6.0;81.0;5.0;44.9;4.0
9.0;68.0;4.0;39.6;2.0
2.0;49.0;1.0;26.1;4.0
2.0;54.0;7.0;30.5;1.0
8.0;44.0;9.0;68.5;5.0
8.0;50.0;5.0;26.7;6.0
7.0;65.0;6.0;29.3;7.0
3.0;90.0;1.0;44.0;7.0
7.0;45.0;6.0;26.8;1.0
9.0;43.0;3.0;47.5;4.0
3.0;48.0;6.0;52.1;1.0
5.0;74.0;6.0;32.0;7.0
5.0;67.0;2.0;18.7;7.0
3.0;61.0;4.0;26.6;7.0
9.0;39.0;1.0;68.2;8.0
7.0;45.0;3.0;31.5;4.0
8.0;48.0;2.0;64.2;4.0
6.0;46.0;10.0;65.9;7.0
3.0;80.0;6.0;24.1;6.0
5.0;85.0;2.0;46.1;4.0
10.0;48.0;6.0;36.6;4.0
4.0;82.0;6.0;26.4;2.0
8.0;83.0;4.0;23.2;6.0
7.0;74.0;9.0;59.5;3.0
2.0;51.0;7.0;15.8;5.0
8.0;55.0;6.0;55.6;6.0
6.0;87.0;6.0;40.6;3.0
3.0;90.0;4.0;30.0;5.0
10.0;86.0;9.0;44.2;3.0
10.0;38.0;5.0;15.8;6.0
8.0;39.0;2.0;17.8;4.0
10.0;42.0;8.0;25.0;3.0
2.0;61.0;5.0;33.6;1.0
6.0;44.0;7.0;17.9;7.0
7.0;78.0;3.0;61.9;8.0
3.0;86.0;8.0;72.3;2.0
10.0;89.0;8.0;52.7;7.0
9.0;82.0;2.0;33.4;4.0
10.0;43.0;2.0;17.6;6.0
8.0;85.0;6.0;31.9;2.0
8.0;61.0;2.0;63.0;4.0
6.0;69.0;4.0;45.3;3.0
6.0;87.0;9.0;49.7;4.0
2.0;79.0;4.0;38.3;5.0
5.0;62.0;10.0;22.3;3.0
7.0;41.0;9.0;68.0;2.0
4.0;75.0;9.0;40.0;4.0
4.0;53.0;9.0;19.9;4.0
2.0;62.0;8.0;34.5;8.0
4.0;68.0;9.0;25.1;3.0
7.0;48.0;2.0;54.0;7.0
9.0;67.0;3.0;38.0;8.0
7.0;38.0;9.0;20.6;4.0
7.0;58.0;3.0;48.3;3.0
9.0;82.0;10.0;44.8;5.0
9.0;38.0;4.0;22.8;8.0
10.0;49.0;5.0;42.8;5.0
7.0;48.0;9.0;22.4;8.0
8.0;76.0;10.0;23.2;3.0
5.0;61.0;9.0;47.5;5.0
8.0;59.0;2.0;37.2;5.0
9.0;67.0;7.0;60.7;2.0
5.0;58.0;5.0;42.3;8.0
8.0;68.0;6.0;65.0;3.0
9.0;82.0;8.0;16.2;1.0
10.0;90.0;4.0;63.5;2.0
7.0;52.0;4.0;45.9;2.0
9.0;76.0;7.0;31.3;3.0
4.0;66.0;4.0;50.3;5.0
4.0;72.0;5.0;32.7;5.0
4.0;57.0;7.0;46.9;2.0
3.0;53.0;2.0;31.2;3.0
10.0;87.0;8.0;69.1;3.0
10.0;53.0;1.0;30.5;5.0
5.0;86.0;7.0;37.3;1.0
2.0;62.0;10.0;16.3;3.0
9.0;69.0;6.0;56.7;7.0
9.0;66.0;1.0;57.1;7.0
6.0;60.0;10.0;65.1;1.0
3.0;77.0;3.0;33.8;6.0
3.0;46.0;4.0;66.4;7.0
9.0;46.0;7.0;34.3;8.0
3.0;67.0;5.0;68.2;7.0
6.0;41.0;2.0;33.1;5.0
5.0;85.0;2.0;17.6;2.0
8.0;70.0;1.0;37.9;2.0
8.0;66.0;10.0;16.4;1.0
2.0;59.0;9.0;23.6;3.0
3.0;81.0;9.0;51.1;6.0
7.0;84.0;9.0;63.2;4.0
8.0;66.0;4.0;19.6;8.0
9.0;84.0;7.0;23.9;6.0
7.0;63.0;10.0;65.6;3.0
4.0;62.0;8.0;15.2;1.0
3.0;55.0;7.0;48.8;5.0
9.0;38.0;8.0;52.1;1.0
5.0;69.0;10.0;37.8;8.0
8.0;64.0;8.0;52.6;1.0
9.0;54.0;7.0;17.9;5.0
2.0;50.0;7.0;24.0;3.0
8.0;40.0;8.0;72.5;1.0
5.0;59.0;6.0;30.1;5.0
7.0;77.0;7.0;15.1;8.0
4.0;86.0;1.0;62.5;1.0
7.0;90.0;1.0;16.0;1.0
5.0;59.0;10.0;46.5;4.0
10.0;86.0;10.0;53.0;7.0
7.0;80.0;6.0;15.0;2.0
8.0;49.0;8.0;23.8;2.0
7.0;71.0;2.0;71.9;1.0
6.0;81.0;1.0;67.6;2.0
5.0;59.0;2.0;51.2;7.0
6.0;40.0;8.0;44.8;5.0
3.0;54.0;7.0;71.1;7.0
6.0;57.0;2.0;15.5;2.0
7.0;81.0;7.0;28.4;3.0
7.0;85.0;9.0;43.1;8.0
7.0;40.0;10.0;48.7;7.0
3.0;73.0;1.0;22.8;6.0
9.0;70.0;8.0;47.1;6.0
2.0;54.0;1.0;37.7;4.0
5.0;58.0;2.0;63.7;6.0
5.0;62.0;2.0;57.8;4.0
9.0;76.0;6.0;67.5;4.0
8.0;64.0;10.0;52.0;6.0
6.0;47.0;2.0;30.5;4.0
4.0;65.0;4.0;48.2;7.0
9.0;81.0;7.0;60.5;5.0
2.0;79.0;3.0;67.4;6.0
2.0;90.0;6.0;32.0;6.0
9.0;73.0;5.0;55.4;3.0
5.0;38.0;5.0;32.8;7.0
4.0;83.0;1.0;59.1;4.0
4.0;42.0;4.0;26.4;7.0
4.0;66.0;6.0;37.0;2.0
4.0;44.0;8.0;40.4;5.0
8.0;40.0;9.0;15.0;7.0
8.0;39.0;5.0;70.4;7.0
10.0;77.0;6.0;40.9;4.0
7.0;78.0;9.0;43.5;4.0
5.0;39.0;1.0;63.4;7.0
9.0;59.0;6.0;39.3;6.0
3.0;38.0;5.0;60.8;1.0
10.0;64.0;2.0;72.7;1.0
4.0;60.0;8.0;26.5;5.0
2.0;75.0;8.0;35.9;1.0
8.0;68.0;7.0;27.4;5.0
2.0;41.0;6.0;26.3;6.0
4.0;63.0;9.0;42.9;6.0
5.0;51.0;4.0;45.1;1.0
2.0;73.0;4.0;44.2;6.0
7.0;61.0;6.0;18.5;3.0
8.0;64.0;5.0;36.7;3.0
4.0;71.0;2.0;50.6;8.0
10.0;55.0;8.0;72.2;7.0
8.0;77.0;6.0;23.9;8.0
2.0;85.0;10.0;22.9;1.0
2.0;77.0;3.0;45.6;3.0
7.0;79.0;2.0;31.3;2.0
6.0;89.0;7.0;65.1;3.0
5.0;79.0;6.0;22.0;1.0
3.0;59.0;3.0;49.8;1.0
3.0;81.0;2.0;69.2;1.0
4.0;73.0;3.0;25.8;6.0
4.0;63.0;10.0;46.0;5.0
10.0;82.0;2.0;61.2;6.0
7.0;51.0;6.0;58.7;3.0
4.0;78.0;1.0;39.3;8.0
8.0;72.0;7.0;40.6;1.0
9.0;41.0;7.0;16.2;1.0
7.0;47.0;4.0;52.6;4.0
8.0;82.0;6.0;30.3;8.0
2.0;82.0;9.0;47.5;4.0
4.0;46.0;10.0;34.9;6.0
2.0;85.0;7.0;19.3;3.0
6.0;60.0;1.0;53.5;8.0
7.0;49.0;4.0;43.6;5.0
4.0;44.0;3.0;47.7;5.0
3.0;64.0;5.0;37.8;6.0
7.0;39.0;2.0;18.5;8.0
10.0;85.0;4.0;55.6;5.0
5.0;77.0;10.0;65.1;1.0
5.0;70.0;9.0;45.4;8.0
3.0;86.0;4.0;59.9;2.0
6.0;82.0;10.0;17.9;8.0
3.0;62.0;10.0;30.4;6.0
3.0;90.0;8.0;28.9;5.0
4.0;77.0;6.0;72.8;2.0
9.0;71.0;3.0;22.2;6.0
5.0;82.0;2.0;70.5;2.0
6.0;64.0;6.0;48.6;2.0
5.0;78.0;6.0;53.6;7.0
10.0;63.0;5.0;15.8;3.0
4.0;48.0;10.0;68.9;7.0
2.0;77.0;3.0;24.7;3.0
2.0;53.0;2.0;63.3;7.0
6.0;61.0;10.0;64.6;5.0
6.0;59.0;4.0;27.0;3.0
2.0;73.0;3.0;59.5;6.0
7.0;47.0;3.0;27.5;8.0
2.0;82.0;6.0;42.6;2.0
4.0;60.0;3.0;39.8;2.0
2.0;78.0;4.0;18.4;4.0
9.0;62.0;6.0;41.2;6.0
7.0;43.0;4.0;53.1;7.0
3.0;51.0;3.0;66.8;4.0
5.0;39.0;4.0;37.3;6.0
7.0;42.0;4.0;60.5;2.0
10.0;55.0;8.0;59.7;4.0
2.0;78.0;2.0;45.0;4.0
9.0;86.0;4.0;22.6;4.0
8.0;85.0;5.0;20.2;6.0
8.0;87.0;3.0;15.0;5.0
8.0;38.0;10.0;43.1;7.0
10.0;68.0;5.0;26.2;6.0
4.0;54.0;8.0;60.2;1.0
4.0;60.0;3.0;65.8;2.0
4.0;50.0;6.0;33.6;8.0
6.0;85.0;9.0;57.5;8.0
5.0;48.0;9.0;65.3;2.0
2.0;87.0;8.0;54.2;5.0
2.0;65.0;3.0;43.5;2.0
2.0;47.0;8.0;57.2;4.0
5.0;75.0;1.0;52.3;3.0
7.0;71.0;6.0;27.8;6.0
5.0;83.0;3.0;58.2;1.0
3.0;46.0;4.0;29.3;8.0
8.0;49.0;7.0;17.5;1.0
7.0;90.0;3.0;65.5;8.0
9.0;46.0;9.0;16.5;4.0
4.0;44.0;7.0;63.8;8.0
10.0;50.0;3.0;49.4;5.0
10.0;64.0;10.0;45.3;6.0
3.0;51.0;6.0;19.7;2.0
9.0;88.0;9.0;70.0;7.0
5.0;61.0;1.0;15.5;6.0
10.0;56.0;6.0;22.5;1.0
4.0;76.0;8.0;27.1;3.0
3.0;84.0;8.0;43.0;3.0
9.0;82.0;1.0;53.2;4.0
8.0;58.0;1.0;26.3;5.0
2.0;52.0;8.0;57.1;5.0
2.0;46.0;1.0;19.8;1.0
6.0;89.0;9.0;69.5;1.0
8.0;82.0;3.0;32.7;3.0
6.0;64.0;8.0;24.7;1.0
10.0;53.0;7.0;53.1;3.0
4.0;52.0;8.0;26.5;2.0
10.0;44.0;9.0;48.1;1.0
7.0;52.0;2.0;23.8;7.0
8.0;47.0;9.0;39.1;7.0
5.0;56.0;2.0;50.3;6.0
8.0;78.0;4.0;20.2;2.0
9.0;77.0;4.0;51.3;7.0
9.0;48.0;7.0;20.7;2.0
3.0;66.0;9.0;34.4;2.0
6.0;85.0;3.0;50.7;2.0
10.0;45.0;2.0;15.9;8.0
6.0;70.0;5.0;38.6;2.0
4.0;53.0;2.0;24.0;8.0
6.0;81.0;9.0;28.9;4.0
3.0;65.0;9.0;71.0;1.0
6.0;65.0;2.0;51.5;3.0
3.0;86.0;5.0;44.6;1.0
6.0;83.0;3.0;68.9;3.0
10.0;61.0;6.0;40.4;7.0
10.0;60.0;3.0;27.4;6.0
2.0;58.0;5.0;56.8;5.0
4.0;40.0;2.0;55.0;3.0
7.0;58.0;2.0;25.3;6.0
9.0;55.0;1.0;23.0;6.0
6.0;47.0;9.0;28.0;4.0
10.0;77.0;2.0;59.5;7.0
7.0;82.0;3.0;59.0;2.0
10.0;60.0;4.0;38.0;4.0
3.0;38.0;6.0;28.1;8.0
2.0;44.0;7.0;19.8;4.0
9.0;38.0;1.0;24.4;4.0
5.0;67.0;8.0;29.3;6.0
4.0;43.0;1.0;49.9;3.0
9.0;53.0;2.0;43.1;3.0
4.0;40.0;2.0;26.2;1.0
10.0;51.0;8.0;27.7;8.0
7.0;86.0;9.0;55.4;2.0
6.0;55.0;1.0;50.0;1.0
7.0;84.0;4.0;52.2;5.0
8.0;69.0;3.0;15.6;8.0
4.0;49.0;5.0;24.7;5.0
8.0;62.0;4.0;36.5;5.0
8.0;61.0;2.0;70.3;3.0
3.0;42.0;10.0;69.2;6.0
6.0;70.0;4.0;68.7;6.0
5.0;49.0;6.0;63.9;1.0
4.0;87.0;8.0;37.8;3.0
9.0;56.0;9.0;45.6;7.0
10.0;55.0;7.0;57.0;5.0
8.0;46.0;9.0;23.3;8.0
4.0;39.0;6.0;19.7;1.0
7.0;60.0;5.0;63.6;3.0
4.0;61.0;6.0;28.7;3.0
4.0;46.0;4.0;49.6;8.0
8.0;46.0;1.0;31.8;5.0
5.0;79.0;8.0;31.3;6.0
6.0;83.0;4.0;33.4;6.0
6.0;62.0;10.0;30.9;5.0
8.0;45.0;1.0;45.8;7.0
8.0;83.0;7.0;39.3;3.0
2.0;66.0;1.0;36.1;4.0
6.0;87.0;9.0;35.4;8.0
10.0;84.0;1.0;72.6;8.0
9.0;79.0;3.0;60.9;3.0
10.0;64.0;5.0;35.6;4.0
4.0;73.0;8.0;22.6;7.0
6.0;88.0;2.0;37.3;3.0
5.0;74.0;10.0;51.2;3.0
3.0;51.0;2.0;44.7;2.0
7.0;90.0;8.0;66.1;2.0
9.0;64.0;3.0;21.4;7.0
3.0;68.0;4.0;22.0;1.0
4.0;66.0;9.0;38.4;2.0
7.0;80.0;9.0;62.5;4.0
5.0;57.0;7.0;51.0;8.0
6.0;83.0;10.0;22.8;5.0
4.0;52.0;9.0;71.5;5.0
3.0;83.0;10.0;39.3;7.0
2.0;84.0;4.0;55.7;5.0
9.0;79.0;7.0;56.6;6.0
8.0;70.0;8.0;66.7;6.0
5.0;68.0;10.0;72.1;5.0
5.0;64.0;7.0;35.9;1.0
2.0;68.0;9.0;42.2;7.0
7.0;90.0;8.0;27.5;3.0
3.0;81.0;2.0;26.6;1.0
5.0;43.0;9.0;31.1;8.0
5.0;64.0;6.0;27.0;8.0
10.0;74.0;5.0;45.6;8.0
6.0;40.0;7.0;57.1;4.0
9.0;81.0;8.0;21.3;4.0
8.0;87.0;9.0;52.3;2.0
10.0;48.0;3.0;69.5;6.0
10.0;82.0;9.0;30.4;8.0
5.0;79.0;4.0;21.3;6.0
5.0;58.0;7.0;58.0;5.0
2.0;50.0;4.0;17.8;2.0
7.0;67.0;6.0;51.8;1.0
3.0;62.0;8.0;57.3;1.0
6.0;78.0;10.0;64.3;3.0
10.0;60.0;4.0;41.8;6.0
7.0;59.0;3.0;64.2;5.0
4.0;54.0;7.0;25.4;8.0
8.0;67.0;2.0;16.7;5.0
7.0;59.0;1.0;62.7;1.0
6.0;50.0;10.0;52.9;5.0
3.0;42.0;4.0;29.7;7.0
2.0;76.0;2.0;47.6;3.0
10.0;78.0;10.0;23.6;4.0
10.0;41.0;7.0;49.5;3.0
5.0;58.0;1.0;15.7;2.0
7.0;56.0;6.0;15.0;7.0
5.0;64.0;10.0;58.6;6.0
9.0;85.0;9.0;56.0;2.0
7.0;38.0;10.0;64.5;1.0
7.0;55.0;4.0;64.1;7.0
5.0;71.0;2.0;67.7;4.0
10.0;79.0;5.0;21.5;4.0
4.0;41.0;6.0;31.1;2.0
10.0;52.0;1.0;55.4;4.0
4.0;62.0;4.0;44.4;3.0
3.0;55.0;2.0;59.1;5.0
9.0;49.0;9.0;66.0;5.0
8.0;70.0;4.0;20.3;4.0
10.0;39.0;10.0;17.1;6.0
4.0;85.0;10.0;55.3;8.0
6.0;70.0;4.0;71.9;4.0
7.0;78.0;2.0;60.6;2.0
9.0;41.0;9.0;45.8;7.0
5.0;60.0;3.0;27.9;1.0
8.0;40.0;3.0;53.9;6.0
7.0;75.0;7.0;48.7;2.0
7.0;52.0;3.0;63.4;3.0
3.0;72.0;6.0;57.6;4.0
4.0;75.0;1.0;61.2;4.0
3.0;59.0;7.0;40.7;5.0
7.0;79.0;4.0;21.2;5.0
4.0;63.0;2.0;33.1;2.0
9.0;39.0;2.0;27.1;7.0
3.0;56.0;10.0;60.3;4.0
9.0;58.0;9.0;23.2;5.0
5.0;47.0;5.0;59.0;3.0
7.0;58.0;7.0;23.1;3.0
8.0;41.0;1.0;59.9;2.0
2.0;90.0;9.0;52.8;4.0
7.0;67.0;1.0;51.8;2.0
3.0;61.0;5.0;38.7;6.0
8.0;87.0;1.0;53.9;6.0
5.0;61.0;4.0;40.4;1.0
3.0;69.0;5.0;51.7;3.0
4.0;58.0;2.0;28.6;3.0
8.0;45.0;7.0;54.2;3.0
2.0;76.0;3.0;69.4;5.0
4.0;64.0;4.0;17.5;2.0
3.0;45.0;1.0;47.5;5.0
6.0;71.0;6.0;42.3;4.0
6.0;71.0;8.0;59.0;1.0
8.0;52.0;6.0;50.4;1.0
4.0;51.0;2.0;42.1;3.0
8.0;83.0;3.0;70.1;1.0
3.0;86.0;9.0;65.7;8.0
6.0;49.0;7.0;39.5;3.0
9.0;45.0;2.0;45.2;6.0
4.0;58.0;10.0;59.4;8.0
2.0;39.0;7.0;49.0;3.0
2.0;62.0;4.0;57.2;7.0
4.0;43.0;9.0;51.0;7.0
10.0;73.0;9.0;40.1;2.0
9.0;74.0;6.0;46.0;7.0
9.0;81.0;8.0;22.4;6.0
3.0;56.0;5.0;38.5;4.0
2.0;89.0;8.0;70.4;6.0
10.0;82.0;2.0;26.9;6.0
4.0;84.0;5.0;54.4;5.0
6.0;63.0;4.0;23.9;2.0
4.0;81.0;4.0;15.4;1.0
10.0;38.0;10.0;56.9;8.0
2.0;81.0;8.0;63.0;6.0
10.0;57.0;1.0;16.5;2.0
7.0;60.0;5.0;16.0;6.0
10.0;55.0;1.0;64.8;7.0
3.0;73.0;3.0;62.2;7.0
10.0;40.0;5.0;26.9;1.0
2.0;62.0;8.0;65.0;2.0
10.0;61.0;4.0;71.9;8.0
7.0;57.0;1.0;70.3;7.0
8.0;52.0;9.0;61.0;2.0
8.0;87.0;6.0;65.0;4.0
8.0;81.0;7.0;32.5;8.0
5.0;63.0;6.0;57.3;5.0
9.0;39.0;8.0;65.3;3.0
6.0;72.0;8.0;62.7;8.0
5.0;54.0;2.0;65.0;2.0
10.0;39.0;2.0;54.4;4.0
9.0;50.0;1.0;63.3;8.0
9.0;49.0;10.0;54.0;3.0
8.0;66.0;6.0;49.7;2.0
4.0;44.0;10.0;46.4;7.0
2.0;80.0;9.0;54.8;2.0
8.0;39.0;4.0;39.3;2.0
5.0;79.0;7.0;34.9;6.0
8.0;72.0;2.0;70.7;7.0
5.0;80.0;10.0;47.5;5.0
4.0;77.0;3.0;20.9;4.0
5.0;77.0;1.0;51.2;3.0
5.0;68.0;6.0;64.9;8.0
10.0;90.0;4.0;18.4;3.0
4.0;52.0;8.0;49.0;3.0
9.0;78.0;3.0;69.4;2.0
10.0;42.0;9.0;35.5;8.0
8.0;56.0;8.0;51.3;2.0
9.0;39.0;7.0;63.4;4.0
9.0;71.0;4.0;46.5;3.0
4.0;42.0;8.0;20.4;1.0
2.0;56.0;8.0;37.1;2.0
8.0;70.0;6.0;28.2;8.0
10.0;77.0;4.0;54.8;8.0
7.0;70.0;1.0;28.8;6.0
3.0;83.0;2.0;27.7;3.0
5.0;81.0;9.0;27.4;7.0
6.0;60.0;9.0;69.7;2.0
3.0;70.0;6.0;57.1;4.0
3.0;49.0;2.0;29.7;8.0
3.0;47.0;5.0;16.2;6.0
2.0;39.0;3.0;53.1;8.0
4.0;76.0;9.0;50.9;2.0
6.0;39.0;9.0;27.2;4.0
3.0;77.0;3.0;46.6;4.0
9.0;71.0;9.0;45.0;2.0
3.0;77.0;9.0;19.8;8.0
7.0;52.0;10.0;16.5;5.0
5.0;59.0;5.0;56.0;2.0
4.0;78.0;8.0;25.6;3.0
9.0;84.0;9.0;28.0;7.0
2.0;53.0;7.0;27.7;3.0
2.0;39.0;2.0;53.1;4.0
4.0;86.0;8.0;45.1;1.0
3.0;68.0;6.0;44.2;5.0
5.0;60.0;3.0;34.7;8.0
7.0;71.0;6.0;65.4;6.0
9.0;55.0;4.0;62.7;6.0
8.0;49.0;1.0;32.9;4.0
9.0;80.0;2.0;55.7;1.0
5.0;51.0;7.0;67.0;6.0
2.0;54.0;1.0;55.6;7.0
8.0;41.0;7.0;72.3;8.0
9.0;46.0;3.0;57.4;1.0
7.0;73.0;1.0;52.7;6.0
6.0;87.0;6.0;66.5;7.0
